1122712130;36.27619;-115.1918;-2.010477;0.6331389
1122712213;36.27363;-115.1951;-2.010533;0.6330943
1122712219;36.27269;-115.1967;-2.010562;0.6330779
1122712234;36.27398;-115.1948;-2.010528;0.6331003
1122712306;36.27688;-115.1855;-2.010366;0.6331511
1122712409;36.2756;-115.1935;-2.010506;0.6331286
1122712516;36.27581;-115.1931;-2.010499;0.6331323
1129137769;36.27265;-115.197;-2.010567;0.6330771
1146658737;36.27561;-115.1886;-2.01042;0.6331288
1146658739;36.27887;-115.1887;-2.010422;0.6331858
1146658744;36.28;-115.1891;-2.010429;0.6332055
1146658748;36.28025;-115.1893;-2.010432;0.6332098
1146658757;36.28085;-115.1899;-2.010443;0.6332202
1152410874;36.26926;-115.1726;-2.010141;0.633018
1154623783;36.26912;-115.2024;-2.010661;0.6330156
1154624207;36.26898;-115.2012;-2.01064;0.6330131
1154624211;36.26902;-115.2015;-2.010645;0.6330139
1154624214;36.26909;-115.2019;-2.010652;0.633015
1154795584;36.27196;-115.1887;-2.010422;0.6330651
1154795586;36.27203;-115.1872;-2.010396;0.6330664
1154795588;36.27203;-115.1871;-2.010395;0.6330664
1154795592;36.27203;-115.187;-2.010393;0.6330664
1154796515;36.26739;-115.1888;-2.010424;0.6329854
1154796855;36.26597;-115.1844;-2.010347;0.6329606
1154797867;36.26398;-115.1889;-2.010426;0.6329259
1154798798;36.27048;-115.1944;-2.010522;0.6330394
1154799105;36.27075;-115.1926;-2.010491;0.6330441
1154799136;36.26994;-115.1873;-2.010397;0.6330299
1154799137;36.26991;-115.1873;-2.010397;0.6330293
1154799138;36.26987;-115.1872;-2.010397;0.6330287
1154799140;36.26983;-115.1872;-2.010397;0.633028
1154799143;36.26976;-115.1872;-2.010396;0.6330268
1154799146;36.26967;-115.1872;-2.010396;0.6330251
1154799151;36.26958;-115.1872;-2.010395;0.6330236
1154799156;36.2695;-115.1871;-2.010395;0.6330222
1154799161;36.26948;-115.1871;-2.010395;0.6330218
1154799182;36.26944;-115.1871;-2.010394;0.6330212
1154799188;36.2694;-115.187;-2.010393;0.6330204
1154799225;36.2692;-115.1881;-2.010411;0.633017
1154799232;36.26925;-115.1881;-2.010412;0.6330177
1154799237;36.26928;-115.1881;-2.010412;0.6330184
1154799244;36.26934;-115.1881;-2.010412;0.6330194
1154799249;36.26948;-115.1881;-2.010412;0.6330218
1154799254;36.26962;-115.1881;-2.010412;0.6330243
1154799263;36.26993;-115.1881;-2.010412;0.6330298
1154799799;36.27016;-115.1853;-2.010362;0.6330338
1154799806;36.2701;-115.1852;-2.010362;0.6330326
1154799813;36.26996;-115.1852;-2.010361;0.6330302
1154799817;36.26949;-115.1852;-2.010361;0.633022
1154799824;36.26938;-115.1852;-2.010361;0.6330202
1154799862;36.26928;-115.1852;-2.010361;0.6330183
1154799867;36.26892;-115.1852;-2.010361;0.633012
1154799876;36.26939;-115.187;-2.010392;0.6330202
1154799878;36.26939;-115.1869;-2.010391;0.6330202
1154799884;36.2694;-115.1868;-2.01039;0.6330204
1154799892;36.26939;-115.1867;-2.010388;0.6330202
1154799899;36.26937;-115.1866;-2.010385;0.6330199
1154799903;36.26937;-115.1864;-2.010382;0.6330199
1154799907;36.26937;-115.1863;-2.01038;0.6330199
1154799909;36.26937;-115.1862;-2.010378;0.63302
1154799911;36.26938;-115.186;-2.010374;0.6330201
1154799915;36.26939;-115.1857;-2.01037;0.6330202
1154799917;36.26938;-115.1855;-2.010367;0.6330202
1154799941;36.27011;-115.1863;-2.01038;0.6330329
1154799947;36.27008;-115.1863;-2.010379;0.6330323
1154799952;36.27002;-115.1862;-2.010379;0.6330312
1154799958;36.26995;-115.1862;-2.010378;0.6330301
1154799963;36.26979;-115.1862;-2.010378;0.6330272
1154799967;36.26963;-115.1862;-2.010378;0.6330245
1154799998;36.26952;-115.1862;-2.010378;0.6330225
1154800017;36.26991;-115.1888;-2.010423;0.6330293
1154800022;36.26996;-115.1875;-2.010401;0.6330302
1154800028;36.26997;-115.1874;-2.0104;0.6330304
1154800039;36.26998;-115.1874;-2.010399;0.6330305
1154800057;36.26996;-115.1873;-2.010398;0.6330302
1154800193;36.27203;-115.1919;-2.010477;0.6330664
1154800516;36.2737;-115.1908;-2.010458;0.6330954
1154800743;36.27271;-115.1917;-2.010474;0.6330783
1154800840;36.27388;-115.1887;-2.010421;0.6330987
1154800843;36.27387;-115.188;-2.01041;0.6330985
1154800848;36.27334;-115.1913;-2.010468;0.6330892
1154801173;36.26516;-115.1889;-2.010425;0.6329464
1154801373;36.27145;-115.1887;-2.010422;0.6330563
1154801376;36.27148;-115.1877;-2.010405;0.6330568
1154801379;36.27148;-115.1876;-2.010403;0.6330568
1154801381;36.27149;-115.1875;-2.010401;0.6330569
1154801383;36.27151;-115.1874;-2.010399;0.6330572
1154801385;36.27152;-115.1872;-2.010396;0.6330575
1154801387;36.27154;-115.1871;-2.010394;0.6330578
1154801390;36.27154;-115.187;-2.010393;0.6330578
1154801394;36.27152;-115.1869;-2.010391;0.6330575
1154801397;36.27151;-115.1868;-2.010388;0.6330573
1154801401;36.27148;-115.1866;-2.010385;0.6330568
1154801404;36.27147;-115.1864;-2.010382;0.6330566
1154801408;36.27146;-115.1863;-2.01038;0.6330563
1154801413;36.27147;-115.1861;-2.010377;0.6330565
1154801416;36.27147;-115.186;-2.010374;0.6330566
1154801419;36.27148;-115.1858;-2.010371;0.6330568
1154801422;36.27149;-115.1855;-2.010367;0.6330569
1154801423;36.2715;-115.1853;-2.010363;0.6330572
1154801425;36.27151;-115.185;-2.010358;0.6330574
1154801445;36.27151;-115.1849;-2.010356;0.6330574
1154801450;36.27151;-115.1846;-2.010351;0.6330574
1154801453;36.27151;-115.1843;-2.010345;0.6330574
1154801479;36.27231;-115.186;-2.010374;0.6330713
1154801489;36.27235;-115.1849;-2.010356;0.6330719
1154801561;36.27462;-115.1848;-2.010354;0.6331115
1154801565;36.27459;-115.1856;-2.010369;0.6331111
1154801569;36.27459;-115.1857;-2.01037;0.633111
1154801574;36.27458;-115.1859;-2.010372;0.6331109
1154801578;36.27456;-115.1859;-2.010374;0.6331106
1154801583;36.27453;-115.1861;-2.010376;0.63311
1154801588;36.27451;-115.1862;-2.010378;0.6331097
1154801594;36.2745;-115.1863;-2.01038;0.6331095
1154801598;36.27449;-115.1867;-2.010386;0.6331092
1154801603;36.27448;-115.187;-2.010391;0.633109
1154801609;36.27447;-115.1872;-2.010396;0.6331089
1154801614;36.27446;-115.1873;-2.010398;0.6331087
1154801619;36.27446;-115.1875;-2.0104;0.6331087
1154801624;36.27446;-115.1876;-2.010402;0.6331089
1154801629;36.27448;-115.1877;-2.010405;0.6331092
1154801632;36.27453;-115.188;-2.010409;0.63311
1154801645;36.275;-115.1857;-2.010369;0.6331182
1154801663;36.27567;-115.1868;-2.010389;0.63313
1154801668;36.2754;-115.1868;-2.010388;0.6331252
1154801670;36.2753;-115.1868;-2.010388;0.6331233
1154801673;36.27523;-115.1867;-2.010388;0.6331221
1154801675;36.27514;-115.1867;-2.010388;0.6331206
1154801678;36.27504;-115.1867;-2.010387;0.6331189
1154801680;36.27496;-115.1867;-2.010387;0.6331176
1154801681;36.27492;-115.1867;-2.010387;0.6331167
1154801682;36.27471;-115.1867;-2.010387;0.6331131
1154801701;36.27491;-115.1872;-2.010396;0.6331165
1154801710;36.26963;-115.1946;-2.010525;0.6330245
1154801715;36.27002;-115.1946;-2.010525;0.6330313
1154801721;36.27015;-115.1946;-2.010525;0.6330335
1154801725;36.27024;-115.1946;-2.010525;0.6330351
1154801731;36.27032;-115.1945;-2.010524;0.6330365
1154801736;36.27044;-115.1945;-2.010522;0.6330385
1154801742;36.27052;-115.1944;-2.010521;0.63304
1154801757;36.27057;-115.1943;-2.01052;0.6330409
1154801765;36.27063;-115.1942;-2.010518;0.6330419
1154801770;36.27067;-115.1941;-2.010516;0.6330426
1154801776;36.27071;-115.194;-2.010514;0.6330433
1154801780;36.27074;-115.1939;-2.010513;0.6330438
1154801785;36.27074;-115.1938;-2.010511;0.6330439
1154801789;36.27074;-115.1937;-2.010509;0.6330439
1154801791;36.27074;-115.1927;-2.010493;0.6330438
1154801793;36.27077;-115.1925;-2.010489;0.6330443
1154801797;36.2708;-115.1924;-2.010487;0.6330449
1154801804;36.27085;-115.1923;-2.010485;0.6330459
1154801809;36.27092;-115.1922;-2.010483;0.633047
1154801816;36.271;-115.1921;-2.010481;0.6330484
1154801822;36.2711;-115.192;-2.01048;0.6330501
1154801825;36.27119;-115.1919;-2.010479;0.6330518
1154801829;36.27129;-115.1919;-2.010478;0.6330535
1154801834;36.27141;-115.1919;-2.010478;0.6330555
1154801836;36.2716;-115.1919;-2.010478;0.6330588
1154801840;36.27189;-115.1919;-2.010477;0.6330639
1154801843;36.27214;-115.1919;-2.010477;0.6330682
1154801847;36.27225;-115.1918;-2.010477;0.6330702
1154801851;36.27238;-115.1918;-2.010476;0.6330724
1154801855;36.2726;-115.1917;-2.010475;0.6330763
1154801858;36.27283;-115.1916;-2.010473;0.6330802
1154801862;36.27298;-115.1916;-2.010472;0.6330829
1154801869;36.27309;-115.1915;-2.010471;0.633085
1154801871;36.2732;-115.1914;-2.01047;0.6330867
1154801896;36.2733;-115.1913;-2.010468;0.6330885
1154801899;36.27344;-115.1912;-2.010465;0.633091
1154801904;36.27352;-115.1911;-2.010463;0.6330924
1154801908;36.27362;-115.1909;-2.010461;0.6330941
1154801914;36.27377;-115.1906;-2.010455;0.6330967
1154801920;36.27383;-115.1904;-2.010451;0.6330978
1154801925;36.27388;-115.1902;-2.010448;0.6330985
1154801928;36.2739;-115.19;-2.010445;0.633099
1154801931;36.27391;-115.1898;-2.010442;0.6330991
1154801935;36.27391;-115.1897;-2.010439;0.6330991
1154801983;36.27375;-115.187;-2.010393;0.6330963
1154801991;36.27374;-115.187;-2.010392;0.6330962
1154801995;36.27374;-115.1868;-2.010389;0.6330962
1154801997;36.27374;-115.1867;-2.010387;0.6330962
1154801998;36.27374;-115.1865;-2.010384;0.6330962
1154802000;36.27375;-115.1864;-2.010381;0.6330964
1154802002;36.27376;-115.1863;-2.010381;0.6330965
1154802005;36.27377;-115.1862;-2.010379;0.6330967
1154802008;36.2738;-115.1861;-2.010377;0.6330972
1154802012;36.27382;-115.186;-2.010375;0.6330975
1154802015;36.27383;-115.1859;-2.010373;0.6330978
1154802020;36.27384;-115.1858;-2.010371;0.6330979
1154802023;36.27387;-115.185;-2.010357;0.6330985
1154802025;36.27388;-115.1848;-2.010354;0.6330985
1154802028;36.27388;-115.1847;-2.010352;0.6330987
1154802030;36.27388;-115.1845;-2.010349;0.6330985
1154802066;36.27325;-115.1862;-2.010378;0.6330877
1154802069;36.27309;-115.1861;-2.010378;0.6330848
1154802082;36.2756;-115.1883;-2.010415;0.6331286
1154802086;36.27562;-115.188;-2.01041;0.6331289
1154802094;36.27569;-115.1864;-2.010382;0.6331303
1154802108;36.27594;-115.1848;-2.010355;0.6331345
1154802113;36.27589;-115.1848;-2.010355;0.6331337
1154802117;36.27583;-115.1848;-2.010355;0.6331328
1154802121;36.27575;-115.1849;-2.010355;0.6331313
1154802126;36.27569;-115.1849;-2.010355;0.6331302
1154802133;36.2756;-115.1849;-2.010355;0.6331286
1154802138;36.27551;-115.1849;-2.010355;0.6331271
1154802142;36.27543;-115.1849;-2.010355;0.6331257
1154802146;36.27535;-115.1848;-2.010355;0.6331244
1154802149;36.27527;-115.1848;-2.010354;0.6331229
1154802153;36.27521;-115.1848;-2.010354;0.6331218
1154802156;36.27508;-115.1848;-2.010354;0.6331196
1154802164;36.27472;-115.1848;-2.010354;0.6331133
1154802183;36.27411;-115.1848;-2.010354;0.6331027
1154802211;36.27297;-115.1881;-2.010411;0.6330827
1154802212;36.2732;-115.188;-2.010411;0.6330867
1154802213;36.27341;-115.188;-2.010411;0.6330904
1154802216;36.27365;-115.188;-2.010411;0.6330945
1154802219;36.27406;-115.188;-2.01041;0.6331017
1154802225;36.27419;-115.188;-2.01041;0.6331041
1154802230;36.27427;-115.188;-2.01041;0.6331055
1154802234;36.27436;-115.188;-2.01041;0.633107
1154802237;36.27446;-115.188;-2.010409;0.6331087
1154802239;36.27459;-115.1879;-2.010409;0.6331111
1154802240;36.27469;-115.1879;-2.010408;0.6331127
1154802241;36.2748;-115.1879;-2.010408;0.6331147
1154802242;36.2749;-115.1879;-2.010408;0.6331164
1154802243;36.27498;-115.1879;-2.010408;0.6331178
1154802245;36.27505;-115.188;-2.010409;0.633119
1154802247;36.27512;-115.188;-2.010409;0.6331203
1154802250;36.27518;-115.188;-2.010409;0.6331214
1154802254;36.27525;-115.188;-2.01041;0.6331226
1154802262;36.27533;-115.188;-2.01041;0.633124
1154802264;36.27541;-115.188;-2.01041;0.6331252
1154802308;36.27611;-115.1828;-2.010319;0.6331376
1154802325;36.27606;-115.1828;-2.010319;0.6331366
1154802328;36.27575;-115.1828;-2.010319;0.6331312
1154802332;36.27553;-115.1828;-2.010319;0.6331275
1154802336;36.27544;-115.1828;-2.010319;0.633126
1154802344;36.27533;-115.1829;-2.01032;0.633124
1154802349;36.27526;-115.1829;-2.010321;0.6331227
1154802355;36.27517;-115.1829;-2.010321;0.6331211
1154802358;36.27501;-115.1829;-2.010321;0.6331183
1154802360;36.27493;-115.1829;-2.010321;0.633117
1154802363;36.27485;-115.1829;-2.01032;0.6331155
1154802366;36.27475;-115.1829;-2.01032;0.6331137
1154802368;36.27466;-115.1828;-2.010319;0.6331122
1154802374;36.27457;-115.1828;-2.010319;0.6331108
1154802380;36.2744;-115.1828;-2.010319;0.6331077
1154802385;36.27431;-115.1828;-2.010319;0.6331062
1154802390;36.27387;-115.1828;-2.010319;0.6330984
1154802393;36.27328;-115.1828;-2.010319;0.6330881
1154802394;36.27317;-115.1828;-2.010319;0.6330863
1154802426;36.27577;-115.1839;-2.010338;0.6331316
1154802442;36.27503;-115.1839;-2.010338;0.6331187
1154802457;36.27433;-115.1842;-2.010344;0.6331065
1154802467;36.27296;-115.1884;-2.010417;0.6330825
1154802471;36.273;-115.1872;-2.010395;0.6330833
1154802473;36.27301;-115.1869;-2.01039;0.6330834
1154802476;36.27302;-115.1866;-2.010386;0.6330836
1154802479;36.27304;-115.1864;-2.010382;0.6330839
1154802482;36.27308;-115.1862;-2.010379;0.6330846
1154802486;36.27311;-115.186;-2.010375;0.6330852
1154802489;36.27312;-115.1859;-2.010372;0.6330854
1154802492;36.27314;-115.1852;-2.010361;0.6330857
1154802495;36.27315;-115.1849;-2.010356;0.6330859
1154802499;36.27315;-115.1848;-2.010354;0.6330858
1154802500;36.27313;-115.1847;-2.010352;0.6330855
1154802522;36.2731;-115.184;-2.01034;0.6330851
1154802531;36.27312;-115.1837;-2.010334;0.6330853
1154802535;36.27312;-115.1836;-2.010333;0.6330854
1154802537;36.27313;-115.1835;-2.010331;0.6330855
1154802540;36.27316;-115.1834;-2.01033;0.633086
1154802542;36.27318;-115.1833;-2.010328;0.6330864
1154802544;36.2732;-115.1832;-2.010327;0.6330868
1154802546;36.27321;-115.1832;-2.010326;0.633087
1154802548;36.2732;-115.1831;-2.010324;0.6330869
1154802549;36.2732;-115.183;-2.010322;0.6330867
1154802552;36.27317;-115.1829;-2.01032;0.6330863
1154802555;36.27316;-115.1827;-2.010318;0.633086
1154802562;36.27316;-115.1827;-2.010317;0.633086
1154802565;36.27317;-115.1822;-2.010309;0.6330863
1154802570;36.2732;-115.1814;-2.010294;0.6330868
1154802574;36.27321;-115.1812;-2.010291;0.6330869
1154802580;36.27322;-115.1809;-2.010286;0.6330871
1154802605;36.274;-115.1812;-2.010291;0.6331007
1154802625;36.27387;-115.1812;-2.010291;0.6330985
1154802627;36.27367;-115.1812;-2.010291;0.633095
1154802635;36.27364;-115.1822;-2.010308;0.6330944
1154802653;36.27381;-115.1837;-2.010334;0.6330975
1154802699;36.27644;-115.1815;-2.010296;0.6331432
1154802704;36.27594;-115.1815;-2.010296;0.6331346
1154802712;36.27431;-115.1822;-2.010309;0.6331062
1154802715;36.27432;-115.182;-2.010305;0.6331063
1154802719;36.27437;-115.1812;-2.010291;0.6331072
1154802722;36.27439;-115.1808;-2.010284;0.6331075
1154802727;36.2744;-115.1806;-2.010281;0.6331077
1154802732;36.27439;-115.1805;-2.010279;0.6331076
1154802737;36.27438;-115.1805;-2.010278;0.6331074
1154802741;36.27436;-115.1804;-2.010278;0.633107
1154802750;36.27591;-115.182;-2.010305;0.6331341
1154802770;36.27596;-115.1812;-2.010291;0.6331349
1154802781;36.27432;-115.1804;-2.010277;0.6331063
1154802785;36.27427;-115.1804;-2.010277;0.6331053
1154802788;36.27333;-115.1804;-2.010277;0.6330891
1154802791;36.27277;-115.1804;-2.010278;0.6330793
1154802815;36.27632;-115.1842;-2.010343;0.6331412
1154802890;36.27088;-115.1805;-2.010278;0.6330463
1154802894;36.27084;-115.1804;-2.010278;0.6330455
1154802897;36.2708;-115.1804;-2.010278;0.6330449
1154802902;36.27071;-115.1805;-2.010278;0.6330433
1154802907;36.27021;-115.1805;-2.010278;0.6330346
1154802911;36.26987;-115.1805;-2.010278;0.6330287
1154802917;36.26968;-115.1805;-2.010278;0.6330253
1154802922;36.2696;-115.1804;-2.010278;0.633024
1154802927;36.26957;-115.1805;-2.010278;0.6330233
1154802931;36.26951;-115.1805;-2.010279;0.6330224
1154802962;36.27018;-115.1813;-2.010293;0.6330341
1154802979;36.26986;-115.1799;-2.010268;0.6330284
1154802986;36.27597;-115.1809;-2.010286;0.6331352
1154802987;36.2759;-115.1822;-2.010308;0.6331339
1154803015;36.27086;-115.1822;-2.010309;0.6330459
1154803107;36.26949;-115.1806;-2.01028;0.6330221
1154803109;36.26948;-115.1806;-2.010281;0.6330219
1154803114;36.2695;-115.1807;-2.010282;0.6330221
1154803137;36.2709;-115.1805;-2.010279;0.6330467
1154803140;36.27092;-115.1806;-2.01028;0.6330469
1154803146;36.2709;-115.1806;-2.010282;0.6330467
1154803158;36.27065;-115.1887;-2.010423;0.6330422
1154803560;36.27377;-115.1792;-2.010256;0.6330968
1154803623;36.27378;-115.1798;-2.010267;0.6330968
1154803890;36.27298;-115.1742;-2.01017;0.633083
1154804468;36.27247;-115.1887;-2.010422;0.633074
1154804675;36.2731;-115.171;-2.010113;0.6330851
1154837164;36.26897;-115.2009;-2.010635;0.633013
3958880211;36.26169;-115.1845;-2.010348;0.6328859
3958880227;36.26356;-115.1889;-2.010426;0.6329185
1154799868;36.2689;-115.1888;-2.010423;0.6330293
